trip_id,road_segments
446,"8474,8474,8474,796,796,134382,134158,134158,154048,6869,175439,175439,6833,6836,6873,6827,6827,6827,1197,1196,116576,116576,125639,25244,141,141,141,143,2,156199,156199,156199,737,737,726,99088,133450,133436,133436,160748,133446,5448,153466,7416,917,920,920,927,928,931,931"
447,"156297,156298,156298,156298,1149,168058,156285,156285,156287,156287,132860,100097,100097,191975,191975,191975,118,117,117,121823,121823,107217,185761,4149,4149,1534,1534,43,54759,54752,97951,97951,108842,82289,82289,82289,82289,82289,82289,82289"
448,"6856,6856,22308,6858,6858,6414,140426,140426,6410,79807,6407,33181,33181,33181,33181,33181,33181,1502,1502,110395,110395,193260,116576,116576,25674,141,141,141,141,146,147,1086,1095,1095"
449,"107456,107456,107456,107456,107456,132780,107454,107454,10594,10594,1533,10598,10598,10598,10598,10598,110378,110378,110378,1316,1459,1461,1461,1461,140715,156299,153194,156286,168059,156289,5293,5275,5269,6723,6717,99292,99299,125631,125631,134,178,181,182,182,182,33682,33682,183,183,122739,122739,122739,4290,4290,28122,6782,26639,26911,1909,1911,1913,3867,3867,99158,99158,99158,3925,3869,3870,3918,3918,594,594,99809,99808,99808,99808,99808,99808,593,593,593,593,36511,36511,63816"
450,"159485,159485,159485,5709,603,602,11714,11722,99886,185480,185482,154003,175486,190265,190265,190265,190265,39208,155435,39198,39215,146760,190847,190847,156011,156011,156011,37890,144,144,144,25681,25686,139,1191,125636,1202,125634,125634,6781,125629,51498,51462,51469,51476,5143,99398,99415,887,8926,8926,24266,99457,99457,9182,107448,107448,107448,107448,107448,107448,107448,107448,107448"
451,"1437,1437,107456,132780,107454,107454,10594,1534,1534,44,44,44,39,4144,77,100094,7365,1288,1288,1288,1280,1280,1271,1272,59387,6215,598,598"
452,"798,798,798,798,798,8021,158525,147690,155231,8865,6827,1201,1194,1194,184299,6006,30297,8706,108531,10502,168372,168372,1181,122707,122707,1008,1008,1008,122707,122707,122707,122707,1010,1477,1477,1477,10404,60839,10449,100132,100132,100132,100132,73,38,36,36,25256,54757,54757,54757,54757,54757,54757,54757,4144,4144,4144"
453,"682,105554,105554,105554,105554,680,99927,110373,178462,27566,110376,110371,27762,27762,27344,27670,159414,159414,159414,159414,159414,112451,27642,27642,27642,27642,166119,27876,27876,27171,27171,27171"
454,"12433,153980,12559,99080,171361,12431,12421,12421,7770,12599,6750,6750,6750,6750,7781,6769,752,754,760,760,760,760,7318,7318"
455,"1437,1437,132780,107454,107454,10594,10594,1534,1534,43,4143,4143,112602"
456,"4151,41,41,183742,4144,77,100098,7365,1288,100126,6204,176395,133196,133196,133196,893,600,595,156129,1103,1103,1103,1103,1103,1103,991,991,190143,190145,150246,771,771,156202,156199,156199,737,737,726,99088,133449,133449,133443,136476,136476,136476,1938,1925,4083,3867,3867,99158,99158,99158,3925,3869,3870,3918,3918,593,593,593,593,593,593,593,36510,36510,36510,36510,36510"
457,"7594,5722,25640,106129,7598,7450,33017,33017,33019,33019,597,153302,153302,133196,892,892,892,25672,6217,6207,5116,10540"
458,"34174,34174,34171,60839,10449,100140,100138,100138,108882,108882,108882,159251,159251,66,66,66,66,53,53,53,53,53,53,53,56,56,56,56,56,59,59,59,59,59,61,61,61,61,61"
459,"156130,156130,156129,1103,1103,1103,1103,34145,980,190145,982,37899,37899,771,771,156199,156199,156199,737,726,726,99088,133449,4345,136476,136476,136476,1938,1925,4083,3867,4078,99158,99158,3921,3926,3870,3918,3918,3918,593,593,593,593,593,36510"
460,"7798,7798,151973,151973,153989,757,6807,6807,183685,153212,110119,150009,140511,37897,37886,37893,37893"
461,"79481,79481,79481,79481,79458,79458,79460,24269,79493,79493,79493,79573,6888,99302,6889,6884,6720,6815,6815,6815,6815,6775,5174,5174,5174,51496,51496,51496,102164,51482,51480,996,5267,998,999,1002,1147,1147,1147,159249,6402,1005,1006,1006,1006,1141,159378,1297,1297,86,165855,100141,12955,153675,153675,153675,153675,153675,153675,153675,12959,1303,12938,12938,10292,25715,25719,100136,100138,100138,108883,1365,59391,1509,1509"
462,"102349,106427,106427,106427,156129,7487,7487,7487,1102,1102,7485,7609,7609,1122,38554,10533,59390,59390,5116,10541,60834,67,67,73,35,35,89,122454,4150,4150,4150,39542,39542,39542,39542,110379,110379,110379,91,107220,107220,107220,122570,122570,122570,122570,122570,122570"
463,"5825,5825,176429,7512,7512,7512,106550,10729,10688,5714,5719,7450,33017,33017,139407,597,599,133196"
464,"57497,57497,57497,21998,904,746,753,905,136559,57499,739,766,742,741,6807,6807,183685,156201,5994,5994,144,144,144,25681,139,139,1191,125636,138,125634,6781,133,17,6882,6882,6882,22370,24,956,177473,979,979,7006,157180,157177,157177,157177,56740"
465,"125624,125624,125624,125624,141731,141731,4148,110378,110378,110378,110378,191970,191970,191970,18795,1441,108530,108530,1437"
466,"190563,190563,4151,4151,54757,4144,4144,102513,102513,77,77,100094,7365,7365,1288,25685,1271,1275,1275,100111,159430,10695,10691,5717,5724,1267,1267,1267,10730,10730,10730,10730,102136,7511,1254,1254,7430,185499,5864,5867,153268,189932,5786,5769,110147,5612,11695,11695"
467,"859,859,796,796,796,796,7272,7272,7272,7272,180970,870,166,181,182,182,182,182,33683,33683,33683,33683,33683,33683,166766,1413,1414,116478,116478,147174,191955,191956,191956,191956,191956,191956,191956,191956,191956,9970,20589,20589,20589,20589,20589,20076,20450,20446,20457,35556,191905,187174,187159,187817,187152,187152,187152,187154,20491,20491,20491,20491,20491,20491"
468,"159144,159144,159144,25539,5299,5299,5297,5296,1496,191175,996,996,998,999,999,999,1002,6402,1004,140424,7350,7350,1502,1502,159373,110395,193260,116576,116576,125639,25673,6,116545,116572,846,116539,84433,84433,84433,84433,116869,109544,128599,160926,850,850,852,4969,4968,119367,119367,119367,119367,119367,119367,119367,119367,119367,119367,119367,119367,156614,156614,156614,851,780,782,782,782,782,847,847,4955,4950,97777,104110,104122,104112,104036,102455,102455,102394,131658,102437,131659,159853,161532,4026,4026,4096,4096,4100,4085,4110,120973,120973,105506,105513,105510,105510,105504,99133,105500,356,559,283,308,285,326,326,327"
469,"155994,155994,155994,155994,155994,72,25719,100136,100138,100138,100151,108883,1365,59391,1364,1509"
470,"5231,5231,51482,51480,996,5267,998,998,999,1002,159249,1005,1005,1007,1009,1009,1009,1009,6507,10423,10466,10552,10552,10552,1013,1109,1109,1109,1109,1504,34129,34169,34169,34169"
471,"93039,93039,93039,93041,93041,93058,5078,5078,106501,5090,1164,185487,1190,1191,125636,1202,137,137,178,178,182,182,182,33684,183,183,183,122739,122739,122739,4290,4290,6782,6782,6782,6782,1911,1913,3867,4078,99158,99158,3925,3869,3918,3918,593,593,593,593"
472,"7323,7323,7323,7323,7323,100097,100097,100097,191974,152025,110071,110072,1457,1441,1441,108530,108530,108520,108516,108516,139585,139585,139585,139585,191252,97607,26703,27133,27932,27932"
473,"4158,108977,684,1328,1328,136566,136566,136566,1431,157116,157266,79775,79775,79775,1532,154957,1435,108520,91208,91208,91208,91208,91208,91208,91208,91208,91208,91208,91208,91208,108518,108518,108518,108518,108518,108518,110063,1456,110072,18794,18794,1313,1313,10596,10596"
474,"66250,66250,66250,66250,66255,65831,65831,65831,121870,65828,66256,65827,65824,65824,25687,141,141,141,141,143,37894,156199,156199,156199,736,715,163135,146750,101639,21443,108683,108683,108683,108683,108683,108683,108683,108683,21374,21369,21369"
475,"159368,159368,100184,100184,100184,6443,10585,1106,155726,155726,1122,1464,1464,1464,1464,1464,38553,1363,1363,25672,10538,5116,1466,67,67,67,73,73,73,155993,10291,10284,10284,10284,89,122454,122454,4151,108835,125625,181233,136565,136565,4155,4156,108977,107446,105554,680,99927,110373,110375,27776,39545,27566,27566"
476,"175383,175383,175385,147690,4205,105654,119438,1170,1170,1170,1170,116544,116544,116544,158961,154054,6457,6446,155585,157033,6449,6438,152653,25501,34130,10492,10492,10492"
477,"7323,100096,100096,100096,100096,100096,100096,100096,100096,100096,100096,191975,117,121823,107215,121823,121823,121823,121823,107217,4149,4149,4149,1534,1534,1534,1534,43,4144,102513"
478,"25256,25256,43,43,43,39,39,54759,54752,97953,48,108456,49,108836,102,102,102,102,100,10285,165856,12954,4076,1474,1471,140424,6397,1502,159371,1202,137,137,178,178,181,182,182,182,33684,33682,183,183,122739,122739,122739,4290,4290,28122,6782,6782,6782,1909,1911,1913,3867,4078,99158,99158,3925,3926,3870,3918,3918,593,593,593,593,593,593,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510"
479,"107446,107446,107445,684,1328,1328,136566,136566,136566,136566,183952,125624,125624,125624"
480,"27048,26880,26880,27028,26919,26379,26402,24253,24248,24243,19685,25678,27356,27530,192002,105972,105973,28038,28038,27166"
481,"1232,1237,158951,7040,7037,7010,25,5991,27,27,136574,136572,136572,4785,24261,78578,26339,26426,26365,26757,26881"
482,"159368,159368,159368,159368,159368,159368,1097,1097,1097,1097,100184,6443,10585,10585,6503,6503,6503,127396,189930,34134,10411,10430,10547,6509,6509,6509,1137,1137,159378,1298,1298,1297,33178,10291,89,122454,122454,122454,4151,42,42,42,177915,108835,108835"
483,"10506,10506,10462,10458,10461,10460,10465,10472,6505,6505,6505,6504,6474,6474,34145,190145,190145,6481,985,987,6484,6484,193014,193014,6492,190861,191113,191113,190857,190855,190855,99060,99060,190267,190271,99889,5753,185473,185478,11724,7429,7429"
484,"136565,136565,136565,110427,107447,132763,4157,100080,100080,1043,679,679,10654,10651,119683,119683,119683,119683,119683,119683,119683,119683,121142,10658,10641,27120,27120,27120,27120,27120,4147,1272,1272,1272,59387,6215,176395,133196,600,189192,595"
485,"157177,56740,56742,102153,102157,7000,7000,7000,161830,14694,24263,24263,24263,183741,168061,1148,5293,1495,183739,5269,5199,51503,51498,184180,184180,1385,125631,135,136,125637,194151,194151,194151,194151,6829,8867,155227,147683,158526,105085,8826,8846,793,793,792,795,4201,796,796,798,798,798,798"
486,"56741,56741,56741,56741,56741,56740,157178,157182,5034,5034,5034,973,962,26,23,22372,7036,19,99299,1382,125631,135,136,125638,193260,116576,125639,25244,141,141,141,2,156199,156199,156199,736,715,718,708,161174,106702,106702,21458,108721,108721,21461,21461,21461,21461,168475,168475,168475,168474"
487,"962,962,156003,23,22373,7055,108979,51524,158952,136346,1243,1243,1243,1243,1243,7123,7123,156273,1245,1149,1149,1149,156290,1491,168060,168058,13368,156311"
488,"121881,121881,71,72,159250,1302,159370,1296,1474,1484,162526,140424,1502,1502,159371,1202,138,125634,125634,125629,125629,51474,159510,153407,5143,1022,99398,99415,22446,101607,807,810,810,106360,99450,99447,11440,99464,99464,192726,33760,33760,33770,33770,33770,33770,33770,33770,33770,33770,33770,33794,33794,33794"
489,"36632,36632,175421,102162,13241,156132,156136,37898,37898,772,773,1,144,144,144,25681,156205,139,1191,125636,138,125634,6780,6780,51495,51495,51495"
490,"8474,8474,796,796,796,134382,134158,134157,134157,134157,134157,8021,158525,176425,155231,4208,105654,119438,116541,116544,116544,1183,158961,6459,6457,6446,152649,6452,121200,121204,10482,10479,10479,1013,1013,1013,1013,1013,1013,1013,1013,1013,10531,155732,146969,34169,34169,1124,189195,189195,189195,153300,106050,733,153302,598,1354,1354,1354"
491,"69,69,69,69,69,73,36,36,36,25256,25256,25256,25256,25256,4143,108881,108881,108881,10618,10618,108885,108885,10609,108388,108388,108388,108388"
492,"10435,10435,34129,34169,1124,1124,1124,153300,597,598,1357,125616,1352,1351,1349,1349,1349,149,149,149,137903,137913,137882,137832,137843,186823,120794,120806,27135,27371,96797,25691,25261,19679,185625,28058,27104,27257,27257,27446,27751,27751,27751,27751,27751,27751,27751,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603,27603"
493,"125624,125624,125624,125624,141731,141731,141731,141731,141731,1534,1534,1534,1534,1534,43,54757,102513,102513,102513,102513,102513,102513"
494,"157177,157177,56740,56742,102155,7000,161830,14694,24263,24263,168061,156289,5293,156294,5286,5269,5199,102165,1384,1384,1384,1385,125631,135,136,125638,193260,116576,25674,141,141,141,141,2,156199,156199,156199,737,726,726,99088,133449,133449,4345,136476,136476,136476,1938,1925,4083,3867,4078,99158,99158,99158,3925,3926,3870,3918,3918,593,593,593,36510,36510,99809,99809,99809,99809,99809,99809,99809"
495,"1437,1437,1437,107456,107456,107454,1313,1534,1534,45,102,102,102,108821,100,10285,105993,12954,1474,1484,1473,1476,1476"
496,"5775,5775,99881,5776,110151,185467,185480,185482,638,156545,39208,176390,39161,190847,190847,156011,156011,37890,144,144,144,25681,156205,139,139,125636,1202,138,125634,6781,133,17,6882,6882,6882,183280,176478,176478,176478,176478,178520,183282,190086,190086,190086,190086,190086,190086,157181,157177,157177,157177,157177,157177,56740"
497,"132780,132780,132780,132780,132780,107454,107454,107454,107454,107454,107454,107454,10594,10594,1534,1534,1534,1534,45,102,100,10289,10287,12954,1474,1484,162526,7350,1502,159372,110395,110395,193260,116576,116576,25674,141,141,141,143,37894,156199,156199,737,737,726,726,133449,133449,133443,136476,136476,136476,1925,1925,3867,3867,99158,99158,99158,3925,3869,3918,3918,3918,593,593,593,36510,36510,36510,36510,36510,36510,36510,36510"
498,"29992,29992,29992,29713,158829,25795,25795,25804,25814,9951,9951,9952,9952,9952,1905,1906,1906,1906,122742,1908,1908,192,191,191,191,188,190,190,190,180,136,125637,1204,1205,194265,194265,33182,154094,154094,1300,1300,1300,117104,117104,1007,1007,1009,1011,1011,1011,10527,10527,10527,152673,152673,1180,1180,1180,1180,1180,1180,168373,10512,34149,1176,1171,158961,6459,6457,6446,152649,6452,6452,6452,6452,34141,34141,34141,34141,6455,1121,6472,1126,32596,66260,32598,32598,112452,112452,112452,112452,32589,32589,32597,66259,138894,183530,34144,101725,980,6481,983,987,987,6486,36629,36629,36629,36632,36632,175420,175420,39176,39176,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7441,7442,7442,7480,7451,7451,36627,6494,36630,36630,6487,984,25670,896,895,1099,1099,1101,1103,992,992,992,992,34150,35261,138892,66260,32598,32598,32589,32589,32589,32589,32589,32589,32589,32589,32589,32589,32589,32589,112452,112452,112452,112452,32589,32589,32597,32594,32594,1127,1121,7355,7355,6817,25703,25686,6848,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,165355,185486,1210,1190,1191,125636,1202,137,137,178,178,181,182,182,182,182,33682,183,183,183,4330,122739,122739,122739,132088,132088,4285,4285,4285,4285,9689,109506,109510,77192,77192,154376,77434,77434,77466,77473,130539,21654,77489,77489,77489,77487,77487,77494,77492,21653,130531,77468,77468,77431,154377,77193,9696,109513,109507,9995,9982,9982,9982,9979,4680,23459,21954,4301,100403,165364,4296,7225,7218,7174,7166,7166,163814,99215,122173,131251,100397,100397,3965,3965,3970,102312,102312,122176,122176,141742,141745,141745,108650,108650,3951,3951,25373,25373,3958,3958,156419,156419,156419,156419,156419,156419,156419,156419,156419,156419,156419,3957,3941,3941,25372,3952,108649,141746,141746,99143,99143,109587,109593,109573,109573,3954,3945,3945,103788,103796,103796,103823,156497,7164,7164,7167,7217,7208,7230,21966,7317,7317,7180,125903,1421,1421,4510,98660,160035,4493,4494,4488,4489,4537,4538,99028,4872,187231,154394,187230,187230,187230,187230,161202,78024,78015,78044,78044,78044,78044,78044,78044,78044,78044,78044,78044,78044,78014,78026,78026,78026,78026,4610,190243,153865,153863,154391,187232,39595,175375,108467,4327,4316,4323,4321,4512,4512,122436,1415,1415,7248,7248,7248,152668,949,152665,152665,152665,152665,159699,84455,84454,173,854,156206,25246,25680,156205,156205,139,139,139,125635,125635,125635,194264,194265,33182,33182,33180,154094,154094,1300,1300,117104,117104,1006,1141,159377"
499,"156091,156091,100096,100096,100096,100096,100097,191975,191975,191975,115,115,115,104,109,129,13335,13335,13335,13335,1134,6693,1000,1000,5255,5255,6858,6858,6858,6858,6414,140426,140426,7130,6389,6724,6006,7106,7106,7106,7106"
500,"4146,5115,5115,1271,1275,1275,1278,159430,10695,10695,10691,5715,5724,1267,10730,10730,10730,102135,176429,1252,1254,7430,1338,5865,5862,1259,5997,11170"
501,"1437,107456,107456,107454,1313,10594,1533,10598,110379,91,107219,122574,121,121,122,122,122"
502,"102164,51478,51481,51467,5175,5175,51500,1384,1385,125631,135,136,125638,125638,116576,116576,125639,25244,141,141,141,141,2,37894,156199,156199,156199,736,715,717,163135,163854,159129,159129,159129,159129"
503,"102349,102349,102349,102349,156129,23153,7487,1102,1102,1102,1105,189930,34134,34134,10411,1135,10547,1137,140435,1144,110452,110452,110452,5254,5254,5254,5258,5129,5211,5211,22309,22309,194172,117107,5236,159266,159266,159266,159266,159266,159266"
504,"158524,6867,6865,6865,6865,6865,6868,134159,134383,7271,7271,7271,7242,7238,153798,153795,8190,153801,153801,153801,153801,153801,153801,153801,153801,153801,153801,153801,8198,8198,8191,8191,8561,8561,34762,8474,8474,8176,9604,9604,9604,9604,798,798,798,8021,158525,158525,147690,155231,8865,1207,1201,159375,1202,138,125634,6781,133,17,6882,6882,6882,22370,24,955,956,956,979,979,979,979,979,979,979,5033,14957,14957,14957,7006,15006,157181,157180,157180,157177,157177,157177,157177,157177,56740,56740,56740"
505,"125624,125624,125624,107218,141731,141731,141731,141731,141731,1534,1534,43,54757,4143,4143,4143,112603"
506,"12433,153980,12559,99080,171361,100192,12431,12420,12663,39201,99065,99065,117099,7200,5753,99944,185478,5801,5797,5796,5796,5796"
